Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Total Sacks,Sacks Per Game,Forced Fumbles,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Yds Per Int,Int Ret TDs
Kiko Alonso,LOLB,16,79,36,115,7.19,1.0,0.06,2.0,0.0,1.0,0.0,0.0,0.0,0
Kiko Alonso,MLB,31,156,118,274,8.84,2.0,0.06,2.0,6.0,8.0,6.0,108.0,18.0,1
Kindle Vildor,DB,11,21,13,34,3.09,0.0,0.0,0.0,0.0,5.0,1.0,18.0,18.0,0
Kindle Vildor,RCB,17,33,13,46,2.71,1.0,0.06,0.0,0.0,4.0,0.0,0.0,0.0,0
Kingsley Enagbare,LB,17,18,13,31,1.82,3.0,0.18,0.0,0.0,3.0,0.0,0.0,0.0,0
Koa Misi,LLB,13,59,19,78,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Koa Misi,MLB,11,49,15,64,5.82,1.0,0.09,0.0,1.0,1.0,0.0,0.0,0.0,0
Koa Misi,RLB,15,34,20,54,3.6,2.0,0.13,0.0,0.0,3.0,0.0,0.0,0.0,0
Kony Ealy,RDE,16,19,13,32,2.0,5.0,0.31,2.0,0.0,3.0,1.0,7.0,7.0,0
Korey Toomer,LILB,13,53,22,75,5.77,1.0,0.08,3.0,1.0,2.0,0.0,0.0,0.0,0
Korey Toomer,MLB,15,30,18,48,3.2,1.0,0.07,2.0,0.0,3.0,1.0,59.0,59.0,1
Kris Boyd,DB,41,65,17,82,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0
Kristian Fulton,CB,11,35,13,48,4.36,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0
Kristian Fulton,RCB,13,30,10,40,3.08,0.0,0.0,0.0,0.0,14.0,2.0,13.0,6.5,0
Kroy Biermann,LB,16,32,22,54,3.38,2.5,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0
Kroy Biermann,RLB/LDE,16,41,34,75,4.69,4.5,0.28,1.0,0.0,2.0,0.0,0.0,0.0,0
Krys Barnes,LB,6,17,12,29,4.83,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0
Krys Barnes,LILB,16,58,23,81,5.06,1.0,0.06,0.0,2.0,4.0,0.0,0.0,0.0,0
Krys Barnes,RILB/LILB,13,49,31,80,6.15,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0
Kurt Coleman,FS,27,106,60,166,6.15,1.0,0.04,0.0,1.0,12.0,7.0,89.0,12.71,1
Kurt Coleman,LB,15,34,3,37,2.47,0.0,0.0,1.0,1.0,6.0,3.0,12.0,4.0,0
Kurt Coleman,SS,31,88,39,127,4.1,1.0,0.03,2.0,0.0,7.0,4.0,57.0,14.25,1
Kurtis Drummond,DB,15,16,4,20,1.33,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0
Kwity Paye,DE,12,32,13,45,3.75,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0
Kwity Paye,LDE,15,16,16,32,2.13,4.0,0.27,1.0,2.0,1.0,0.0,0.0,0.0,0
Kwon Alexander,LB,17,42,27,69,4.06,0.5,0.03,1.0,0.0,1.0,0.0,0.0,0.0,0
Kwon Alexander,LLB,32,100,41,141,4.41,5.0,0.16,4.0,3.0,10.0,2.0,0.0,0.0,0
Kwon Alexander,MLB,46,271,109,380,8.26,7.0,0.15,6.0,2.0,22.0,6.0,123.0,20.5,1
Kyle Arrington,CB,16,48,14,62,3.88,2.0,0.12,2.0,0.0,13.0,1.0,5.0,5.0,0
Kyle Arrington,DB,29,55,12,67,2.31,1.0,0.03,3.0,1.0,7.0,0.0,0.0,0.0,0
Kyle Dugger,DB,44,163,71,234,5.32,1.0,0.02,1.0,2.0,13.0,7.0,155.0,22.14,2
Kyle Emanuel,DE,15,16,9,25,1.67,1.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0
Kyle Emanuel,LLB,16,21,13,34,2.12,1.5,0.09,0.0,0.0,3.0,1.0,23.0,23.0,0
Kyle Emanuel,RLB,16,21,9,30,1.88,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0
Kyle Emanuel,ROLB,16,36,22,58,3.62,0.5,0.03,1.0,1.0,1.0,0.0,0.0,0.0,0
Kyle Fuller,LCB,64,209,44,253,3.95,0.0,0.0,1.0,0.0,45.0,11.0,94.0,8.55,0
Kyle Fuller,RCB,48,159,29,188,3.92,0.0,0.0,3.0,0.0,41.0,8.0,105.0,13.12,0
Kyle Hamilton,S,16,46,16,62,3.88,2.0,0.12,1.0,0.0,5.0,0.0,0.0,0.0,0
Kyle Phillips,DE,15,21,18,39,2.6,1.5,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0
Kyle Van Noy,LB/RLB,14,32,20,52,3.71,1.0,0.07,1.0,0.0,3.0,1.0,0.0,0.0,0
Kyle Van Noy,LILB,16,42,24,66,4.12,5.0,0.31,2.0,1.0,10.0,1.0,35.0,35.0,1
Kyle Van Noy,LLB,13,58,15,73,5.62,5.5,0.42,0.0,0.0,2.0,0.0,0.0,0.0,0
Kyle Van Noy,MLB,16,55,37,92,5.75,3.5,0.22,1.0,2.0,2.0,1.0,0.0,0.0,0
Kyle Van Noy,OLB,17,30,16,46,2.71,5.0,0.29,1.0,2.0,3.0,0.0,0.0,0.0,0
Kyle Van Noy,RLB,15,41,15,56,3.73,6.5,0.43,3.0,2.0,3.0,0.0,0.0,0.0,0
Kyle Van Noy,ROLB/RILB,14,46,23,69,4.93,6.0,0.43,2.0,2.0,6.0,0.0,0.0,0.0,0
Kyle Wilber,LLB,16,31,13,44,2.75,2.0,0.12,1.0,2.0,0.0,0.0,0.0,0.0,0
Kyle Williams,LDE,15,42,22,64,4.27,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0
Kyle Williams,LDT,63,115,70,185,2.94,24.0,0.38,2.0,3.0,7.0,1.0,2.0,2.0,0
Kyle Wilson,DB,47,73,6,79,1.68,1.0,0.02,0.0,1.0,6.0,1.0,20.0,20.0,0
Kyler Fackrell,LB,29,38,8,46,1.59,5.0,0.17,1.0,1.0,1.0,0.0,0.0,0.0,0
Kyler Fackrell,ROLB,16,29,13,42,2.62,10.5,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0
Kyler Fackrell,ROLB/LOLB,12,23,11,34,2.83,4.0,0.33,1.0,0.0,2.0,1.0,46.0,46.0,1
Kyler Gordon,DB,14,55,16,71,5.07,0.0,0.0,1.0,1.0,6.0,3.0,78.0,26.0,0
Kyshoen Jarrett,DB,16,39,19,58,3.62,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0
Kyzir White,LB,17,66,44,110,6.47,1.5,0.09,0.0,0.0,7.0,0.0,0.0,0.0,0
Kyzir White,LILB,17,90,54,144,8.47,1.0,0.06,2.0,0.0,3.0,2.0,22.0,11.0,0
Kyzir White,LLB,11,50,27,77,7.0,0.5,0.05,0.0,0.0,3.0,0.0,0.0,0.0,0
Kyzir White,RLB,16,25,15,40,2.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
L'Jarius Sneed,CB,17,75,33,108,6.35,3.5,0.21,3.0,1.0,11.0,3.0,57.0,19.0,0
L'Jarius Sneed,DB,9,31,10,41,4.56,2.0,0.22,0.0,0.0,7.0,3.0,42.0,14.0,0
L'Jarius Sneed,RCB,15,57,19,76,5.07,1.0,0.07,1.0,1.0,8.0,2.0,2.0,1.0,0
L.J. Collier,DE,16,16,6,22,1.38,3.0,0.19,0.0,0.0,2.0,0.0,0.0,0.0,0
L.J. Fort,LB,15,38,10,48,3.2,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0
L.J. Fort,LB/RILB,16,22,15,37,2.31,2.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0
L.J. Fort,RILB,14,32,21,53,3.79,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0
LaMarr Woodley,LOLB,11,20,16,36,3.27,5.0,0.45,1.0,1.0,1.0,0.0,0.0,0.0,0
LaRon Landry,FS,23,100,34,134,5.83,2.5,0.11,0.0,0.0,2.0,0.0,0.0,0.0,0
LaRoy Reynolds,LB,31,35,13,48,1.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Ladarius Gunter,RCB,16,50,4,54,3.38,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0
Lamar Jackson,DB,13,26,2,28,2.15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Lamarcus Joyner,DB,54,180,47,227,4.2,4.0,0.07,1.0,1.0,16.0,0.0,0.0,0.0,0
Lamarcus Joyner,FS,27,97,30,127,4.7,1.0,0.04,1.0,1.0,12.0,4.0,109.0,27.25,1
Lamarcus Joyner,LLB,14,53,13,66,4.71,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Lamarcus Joyner,S,14,30,27,57,4.07,0.0,0.0,0.0,1.0,6.0,3.0,31.0,10.33,0
Lamarr Houston,DT,16,36,6,42,2.62,8.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0
Lamarr Houston,LDE,16,56,13,69,4.31,6.0,0.38,2.0,1.0,0.0,0.0,0.0,0.0,0
Lance Briggs,LLB,17,75,30,105,6.18,3.0,0.18,3.0,0.0,9.0,1.0,2.0,2.0,0
Landon Collins,FS,16,84,28,112,7.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0
Landon Collins,SS,78,398,166,564,7.23,10.0,0.13,6.0,5.0,30.0,10.0,97.0,9.7,1
Lano Hill,DB,12,15,10,25,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lardarius Webb,DB,16,37,2,39,2.44,2.0,0.12,1.0,0.0,4.0,2.0,10.0,5.0,0
Lardarius Webb,FS,16,59,14,73,4.56,1.0,0.06,0.0,0.0,5.0,1.0,0.0,0.0,0
Lardarius Webb,LCB,44,147,27,174,3.95,0.0,0.0,0.0,0.0,41.0,4.0,22.0,5.5,0
Larry Asante,DB,22,44,11,55,2.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
Larry Foote,LILB,15,61,22,83,5.53,2.0,0.13,0.0,1.0,3.0,1.0,0.0,0.0,0
Larry Ogunjobi,DT,30,42,38,80,2.67,2.5,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0
Larry Ogunjobi,LDT,47,97,54,151,3.21,18.0,0.38,1.0,0.0,1.0,0.0,0.0,0.0,0
Larry Ogunjobi,RDT,15,23,23,46,3.07,2.5,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0
Lavonte David,LB,17,80,44,124,7.29,3.0,0.18,1.0,1.0,5.0,0.0,0.0,0.0,0
Lavonte David,RILB,44,227,110,337,7.66,4.5,0.1,8.0,4.0,16.0,2.0,21.0,10.5,0
Lavonte David,RLB,89,530,216,746,8.38,19.5,0.22,18.0,13.0,34.0,9.0,121.0,13.44,2
Lawrence Guy,DL,14,18,28,46,3.29,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0
Lawrence Guy,LDE,32,69,50,119,3.72,4.0,0.12,0.0,2.0,2.0,1.0,5.0,5.0,0
Lawrence Guy,LDT,30,62,54,116,3.87,3.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0
Lawrence Guy,RDE,33,66,40,106,3.21,6.0,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0
Lawrence Timmons,RILB,64,328,163,491,7.67,12.5,0.2,3.0,1.0,17.0,5.0,100.0,20.0,0
Lawrence Timmons,RLB,14,58,26,84,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
LeShaun Sims,DB,40,74,19,93,2.33,0.0,0.0,1.0,3.0,8.0,2.0,0.0,0.0,0
LeShaun Sims,LCB,13,38,14,52,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0
Leger Douzable,DE,16,24,19,43,2.69,1.5,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0
Leger Douzable,LDE,5,17,2,19,3.8,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
Leighton Vander Esch,LB,14,54,36,90,6.43,1.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0
Leighton Vander Esch,MLB,10,32,28,60,6.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0
Leighton Vander Esch,RLB,42,193,96,289,6.88,1.5,0.04,1.0,0.0,12.0,3.0,63.0,21.0,0
Leo Chenal,LB,17,19,16,35,2.06,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0
Leodis McKelvin,LCB,38,137,26,163,4.29,0.0,0.0,2.0,4.0,43.0,7.0,39.0,5.57,1
Leodis McKelvin,RCB,9,25,7,32,3.56,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0
Leon Hall,DB,36,87,24,111,3.08,2.0,0.06,1.0,0.0,14.0,3.0,48.0,16.0,1
Leon Hall,RCB,15,48,19,67,4.47,0.0,0.0,0.0,0.0,8.0,1.0,-3.0,-3.0,0
Leon Jacobs,LB,12,16,5,21,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Leon Jacobs,RLB,14,31,11,42,3.0,2.0,0.14,0.0,1.0,1.0,0.0,0.0,0.0,0
Leonard Floyd,LB,17,31,28,59,3.47,9.0,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0
Leonard Floyd,LOLB,12,23,10,33,2.75,7.0,0.58,1.0,1.0,2.0,0.0,0.0,0.0,0
Leonard Floyd,RLB,17,37,33,70,4.12,9.5,0.56,1.0,1.0,3.0,1.0,11.0,11.0,0
Leonard Floyd,ROLB,58,116,60,176,3.03,22.0,0.38,1.0,4.0,8.0,1.0,19.0,19.0,1
Leonard Johnson,DB,42,100,37,137,3.26,1.0,0.02,4.0,0.0,13.0,2.0,42.0,21.0,1
Leonard Johnson,LB,15,41,12,53,3.53,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0
Leonard Williams,DL,12,26,19,45,3.75,2.5,0.21,1.0,2.0,0.0,0.0,0.0,0.0,0
Leonard Williams,DT,16,29,28,57,3.56,11.5,0.72,0.0,1.0,1.0,0.0,0.0,0.0,0
Leonard Williams,LDE,63,106,97,203,3.22,14.5,0.23,3.0,0.0,6.0,1.0,6.0,6.0,0
Leonard Williams,NT,17,34,47,81,4.76,6.5,0.38,2.0,1.0,2.0,0.0,0.0,0.0,0
Leonard Williams,RDE,16,29,34,63,3.94,3.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0
Letroy Guion,NT,31,41,21,62,2.0,3.5,0.11,1.0,0.0,2.0,0.0,0.0,0.0,0
Levi Wallace,CB,15,33,15,48,3.2,0.0,0.0,0.0,0.0,13.0,4.0,6.0,1.5,0
Levi Wallace,LCB/RCB,16,66,10,76,4.75,0.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,0
Levi Wallace,RCB,24,71,24,95,3.96,0.0,0.0,0.0,1.0,13.0,2.0,29.0,14.5,0
Levi Wallace,RCB/LCB,12,34,14,48,4.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0
Linval Joseph,LDT,28,60,43,103,3.68,6.0,0.21,2.0,1.0,0.0,0.0,0.0,0.0,0
Linval Joseph,NT,14,30,27,57,4.07,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0
Linval Joseph,RDT,91,216,152,368,4.04,12.0,0.13,5.0,2.0,2.0,0.0,0.0,0.0,0
Logan Ryan,FS,16,68,26,94,5.88,1.0,0.06,3.0,2.0,9.0,1.0,15.0,15.0,0
Logan Ryan,LCB,30,127,62,189,6.3,8.5,0.28,4.0,0.0,26.0,4.0,16.0,4.0,0
Logan Ryan,RCB,79,240,65,305,3.86,2.5,0.03,5.0,0.0,52.0,13.0,167.0,12.85,1
Logan Ryan,S,9,24,13,37,4.11,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0
Logan Ryan,SS/FS,15,77,40,117,7.8,1.0,0.07,2.0,1.0,8.0,0.0,0.0,0.0,0
Logan Wilson,LB,27,106,50,156,5.78,3.5,0.13,1.0,0.0,7.0,3.0,41.0,13.67,0
Logan Wilson,LLB,13,57,43,100,7.69,1.0,0.08,1.0,0.0,4.0,4.0,31.0,7.75,0
London Fletcher,LILB,16,63,48,111,6.94,2.0,0.12,1.0,0.0,2.0,0.0,0.0,0.0,0
Lonnie Johnson Jr.,DB,44,128,44,172,3.91,0.0,0.0,0.0,0.0,13.0,3.0,47.0,15.67,0
Lorenzo Alexander,LLB,32,114,34,148,4.62,9.5,0.3,5.0,1.0,10.0,2.0,9.0,4.5,0
Lorenzo Alexander,RLB,16,35,20,55,3.44,2.0,0.12,1.0,0.0,9.0,0.0,0.0,0.0,0
Lorenzo Alexander,ROLB,16,56,20,76,4.75,12.5,0.78,3.0,0.0,6.0,1.0,28.0,28.0,0
Lorenzo Carter,LB,15,30,13,43,2.87,4.0,0.27,0.0,0.0,4.0,0.0,0.0,0.0,0
Lorenzo Carter,LILB,14,28,22,50,3.57,5.0,0.36,2.0,1.0,5.0,1.0,1.0,1.0,0
Lorenzo Carter,OLB,17,29,29,58,3.41,4.0,0.24,0.0,1.0,2.0,1.0,28.0,28.0,1
Lorenzo Carter,ROLB,15,25,20,45,3.0,4.5,0.3,1.0,0.0,5.0,0.0,0.0,0.0,0
Louis Delmas,FS,16,48,16,64,4.0,2.0,0.12,0.0,0.0,8.0,3.0,44.0,14.67,0
Louis Delmas,SS,13,51,12,63,4.85,1.0,0.08,0.0,2.0,3.0,1.0,81.0,81.0,1
Luke Kuechly,MLB,86,506,278,784,9.12,11.5,0.13,7.0,6.0,47.0,14.0,105.0,7.5,1
Luke Kuechly,RILB,16,81,63,144,9.0,0.0,0.0,0.0,0.0,12.0,2.0,26.0,13.0,0
Luke Masterson,LB,17,30,29,59,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
M.D. Jennings,FS,16,56,18,74,4.62,1.0,0.06,0.0,1.0,1.0,0.0,0.0,0.0,0
M.J. Stewart,DB,67,141,37,178,2.66,1.0,0.01,2.0,2.0,13.0,2.0,51.0,25.5,0
Mack Wilson,LLB,27,50,31,81,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Mack Wilson,RLB,16,57,25,82,5.12,1.0,0.06,1.0,0.0,7.0,1.0,21.0,21.0,0
Mackensie Alexander,DB,28,66,15,81,2.89,4.5,0.16,0.0,0.0,15.0,1.0,0.0,0.0,0
Mackensie Alexander,RLB,29,65,33,98,3.38,0.0,0.0,0.0,0.0,11.0,1.0,21.0,21.0,0
Major Wright,FS,12,35,17,52,4.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Major Wright,SS,15,79,22,101,6.73,0.0,0.0,2.0,0.0,3.0,2.0,46.0,23.0,1
Malcolm Butler,DB,16,60,9,69,4.31,1.0,0.06,1.0,0.0,12.0,3.0,90.0,30.0,1
Malcolm Butler,LCB,48,159,31,190,3.96,2.0,0.04,4.0,2.0,44.0,8.0,36.0,4.5,0
Malcolm Butler,RCB,25,111,21,132,5.28,0.0,0.0,0.0,0.0,23.0,6.0,172.0,28.67,1
Malcolm Jenkins,FS,94,403,108,511,5.44,7.0,0.07,14.0,5.0,55.0,10.0,226.0,22.6,2
Malcolm Jenkins,SS,48,169,73,242,5.04,4.5,0.09,2.0,2.0,24.0,7.0,190.0,27.14,3
Malcolm Rodriguez,LB,16,62,25,87,5.44,1.0,0.06,1.0,1.0,2.0,0.0,0.0,0.0,0
Malcolm Smith,LB,15,49,23,72,4.8,1.0,0.07,1.0,0.0,2.0,1.0,2.0,2.0,0
Malcolm Smith,MLB,15,32,19,51,3.4,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.5,0
Malcolm Smith,RLB,72,269,83,352,4.89,5.0,0.07,8.0,1.0,15.0,4.0,96.0,24.0,1
Malcom Brown,DT,13,29,20,49,3.77,2.5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0
Malcom Brown,NT,17,30,27,57,3.35,2.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0
Malcom Brown,RDT,63,92,79,171,2.71,8.0,0.13,1.0,4.0,1.0,0.0,0.0,0.0,0
Maliek Collins,DL,15,27,10,37,2.47,3.5,0.23,0.0,0.0,2.0,0.0,0.0,0.0,0
Maliek Collins,LDT,31,33,16,49,1.58,6.5,0.21,0.0,2.0,1.0,1.0,0.0,0.0,0
Maliek Collins,RDT,16,17,6,23,1.44,5.0,0.31,1.0,1.0,0.0,0.0,0.0,0.0,0
Malik Harrison,LB,17,20,11,31,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Malik Harrison,RILB,16,26,18,44,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Malik Hooker,DB,15,30,14,44,2.93,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
Malik Hooker,FS,34,76,41,117,3.44,0.0,0.0,0.0,2.0,11.0,7.0,146.0,20.86,0
Malik Hooker,S,16,44,18,62,3.88,0.0,0.0,0.0,1.0,3.0,3.0,29.0,9.67,0
Malik Jackson,DT,16,33,9,42,2.62,3.0,0.19,1.0,0.0,4.0,0.0,0.0,0.0,0
Malik Jackson,LDE,16,30,12,42,2.62,6.0,0.38,1.0,0.0,4.0,0.0,0.0,0.0,0
Malik Jackson,LDT,31,43,18,61,1.97,9.0,0.29,0.0,2.0,6.0,0.0,0.0,0.0,0
Malik Jackson,RDE,16,34,11,45,2.81,5.5,0.34,0.0,2.0,7.0,0.0,0.0,0.0,0
Malik Jackson,RDT,32,56,16,72,2.25,11.5,0.36,4.0,0.0,4.0,0.0,0.0,0.0,0
Malik McDowell,LDT,15,19,14,33,2.2,3.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0
Malik Reed,LOLB,31,50,30,80,2.58,10.0,0.32,1.0,1.0,2.0,0.0,0.0,0.0,0
Malik Reed,ROLB,14,24,19,43,3.07,5.0,0.36,2.0,1.0,2.0,0.0,0.0,0.0,0
Manny Lawson,DE,16,16,4,20,1.25,1.5,0.09,0.0,0.0,2.0,0.0,0.0,0.0,0
Manny Lawson,LLB,31,88,32,120,3.87,5.0,0.16,1.0,1.0,6.0,2.0,0.0,0.0,0
Manti Te'o,LILB,35,143,61,204,5.83,1.5,0.04,1.0,0.0,9.0,2.0,11.0,5.5,0
Manti Te'o,MLB,16,42,20,62,3.88,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
Marcell Dareus,DT,14,22,6,28,2.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0
Marcell Dareus,LDT/RDT,15,23,9,32,2.13,1.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0
Marcell Dareus,NT,8,24,15,39,4.88,3.5,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0
Marcell Dareus,RDT,46,120,51,171,3.72,19.5,0.42,2.0,0.0,4.0,0.0,0.0,0.0,0
Marcell Harris,DB,29,50,27,77,2.66,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0
Marcell Harris,RLB,15,24,20,44,2.93,1.0,0.07,0.0,0.0,1.0,1.0,2.0,2.0,0
Marcell Harris,SS,8,24,10,34,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marco Wilson,CB,14,44,14,58,4.14,0.0,0.0,1.0,0.0,10.0,3.0,77.0,25.67,1
Marco Wilson,RCB,14,40,8,48,3.43,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0
Marcus Allen,DB,14,19,11,30,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marcus Benard,LB,12,15,2,17,1.42,2.5,0.21,1.0,0.0,1.0,0.0,0.0,0.0,0
Marcus Burley,DB,26,42,11,53,2.04,2.0,0.08,0.0,0.0,7.0,2.0,24.0,12.0,0
Marcus Cooper,DB,31,58,4,62,2.0,0.0,0.0,1.0,1.0,22.0,3.0,32.0,10.67,0
Marcus Cooper,LCB,13,21,0,21,1.62,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
Marcus Cooper,RCB,15,63,6,69,4.6,0.0,0.0,0.0,0.0,11.0,4.0,95.0,23.75,1
Marcus Davenport,DE,15,16,13,29,1.93,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0
Marcus Davenport,RDE,24,38,32,70,2.92,15.0,0.62,6.0,1.0,0.0,0.0,0.0,0.0,0
Marcus Easley,WR,16,19,4,23,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marcus Epps,DB,30,74,35,109,3.63,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0
Marcus Epps,S,17,70,24,94,5.53,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0
Marcus Gilchrist,FS,29,99,38,137,4.72,0.0,0.0,1.0,0.0,10.0,5.0,56.0,11.2,0
Marcus Gilchrist,SS,64,203,64,267,4.17,3.0,0.05,4.0,1.0,22.0,7.0,66.0,9.43,0
Marcus Jones,DB,15,34,5,39,2.6,0.0,0.0,0.0,1.0,7.0,2.0,87.0,43.5,1
Marcus Maye,FS,54,189,77,266,4.93,2.5,0.05,4.0,1.0,22.0,6.0,148.0,24.67,0
Marcus Maye,S,10,42,18,60,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
Marcus Maye,SS,6,30,16,46,7.67,1.0,0.17,0.0,0.0,2.0,0.0,0.0,0.0,0
Marcus Peters,CB,13,35,12,47,3.62,1.0,0.08,2.0,2.0,6.0,1.0,8.0,8.0,0
Marcus Peters,DB/LCB,16,40,13,53,3.31,0.0,0.0,0.0,1.0,14.0,5.0,210.0,42.0,3
Marcus Peters,LCB,61,163,31,194,3.18,0.0,0.0,5.0,5.0,63.0,22.0,587.0,26.68,3
Marcus Peters,RCB,14,46,6,52,3.71,1.0,0.07,4.0,2.0,9.0,4.0,17.0,4.25,0
Marcus Roberson,DB,16,25,4,29,1.81,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0
Marcus Sherels,DB,16,40,6,46,2.88,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0
Marcus Williams,DB,41,66,12,78,1.9,2.5,0.06,2.0,1.0,20.0,9.0,61.0,6.78,0
Marcus Williams,FS,76,239,81,320,4.21,1.0,0.01,3.0,2.0,38.0,15.0,261.0,17.4,1
Marcus Williams,LCB,8,29,7,36,4.5,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0
Marcus Williams,S,10,44,17,61,6.1,0.0,0.0,0.0,1.0,8.0,4.0,33.0,8.25,0
Margus Hunt,LDE,16,19,10,29,1.81,1.0,0.06,0.0,0.0,2.0,0.0,0.0,0.0,0
Margus Hunt,RDE/LDT,15,22,8,30,2.0,5.0,0.33,1.0,1.0,2.0,0.0,0.0,0.0,0
Mario Addison,LB,31,42,14,56,1.81,16.5,0.53,4.0,1.0,1.0,0.0,0.0,0.0,0
Mario Addison,LDE,16,20,15,35,2.19,9.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0
Mario Addison,LOLB,15,20,14,34,2.27,9.5,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0
Mario Addison,RDE,31,48,26,74,2.39,16.0,0.52,2.0,0.0,5.0,0.0,0.0,0.0,0
Mario Edwards,LDE,14,19,8,27,1.93,3.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0
Mario Edwards,LDE/RDE,14,33,9,42,3.0,2.0,0.14,1.0,0.0,2.0,0.0,0.0,0.0,0
Mario Williams,LDE,16,36,6,42,2.62,14.5,0.91,2.0,0.0,2.0,0.0,0.0,0.0,0
