Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Solo Sack,Asst Sack,Sack Yds,Total Sacks,Sacks Per Game,Forced Fumbles,Forced Fumbles Per Game,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Int Ret TDs,Yds Per Int
DQ Thomas,LB,47,171,127,298,6.34,7.0,0.0,60.0,7.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Da'Jon Lee,LB,12,47,46,93,7.75,11.0,4.0,101.0,13.0,0.57,6.0,0.55,2.0,0.0,0.0,0.0,0.0,0.0
Da'Quan Grimes,LB,25,98,98,196,7.84,2.0,0.0,7.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Da'Quan Johnson,S,12,29,32,61,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Da'Quan Patton,LB,12,50,20,70,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Da'Quaun Jamison,DB,13,47,21,68,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Da'Shon Ross,LB,12,30,46,76,6.33,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
DaMarcus Mitchell,DE,6,22,12,34,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaShaun White,LB,25,71,85,156,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadrion Taylor-Demerson,DB,25,95,41,136,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,0.67
Dae'Shaun Hurley,DB,12,35,48,83,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dae'Von Washington,LB,26,80,60,140,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daerius Washington,LB,22,95,77,172,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daivon Ellison,DB,12,57,33,90,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Daiyan Henley,LB,33,143,114,257,7.79,0.0,0.0,0.0,0.0,0.0,3.0,0.25,5.0,0.0,4.0,59.0,1.0,14.75
Dakota Allen,LB,36,136,126,262,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Dakota Cox,LB,46,189,214,403,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dakota Trice,LB,10,36,35,71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale Warren,LB,13,61,30,91,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Bollema,LB,12,57,37,94,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Gant,LB,14,50,66,116,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dallin Leavitt,DB,13,47,47,94,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,11.5
Dalton Baker,DB,24,129,79,208,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Herrington,DB,12,43,42,85,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Dalton Herrington,LB,25,109,137,246,9.84,6.0,1.0,34.0,6.5,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Dalton Hicks,LB,12,37,31,68,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damani Staley,LB,23,68,48,116,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Damar Hamlin,DB,36,157,83,240,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0
Damar'Ren Mitchell,DB,11,39,22,61,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damarcus Fields,DB,10,46,8,54,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,60.0,0.0,20.0
Damare' Whitaker,LB,19,94,63,157,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damarion Williams,DB,12,54,19,73,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damarious Randall,DB,25,135,42,177,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,179.0,2.0,29.83
Dameon Baber,DB,12,54,40,94,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,168.0,2.0,14.0
Dameon Willis,LB,12,38,24,62,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damian Parms,DB,24,88,73,161,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Proby,LB,12,65,47,112,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Wilson,LB,26,109,88,197,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Damion McMiller,DB,12,56,38,94,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damon Hayes,DB,12,23,40,63,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damon Magazu,DB,13,41,39,80,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,0.0,12.4
Damon Ogburn,DB,11,42,19,61,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damon Singleton,LB,9,22,27,49,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damon Watkins,LB,12,46,29,75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damone  Clark,LB,10,28,35,63,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damone Clark,LB,12,78,57,135,11.25,5.0,1.0,40.0,5.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Casey,LB,9,40,27,67,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Damico,LB,10,36,41,77,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dan Davis,LB,10,41,23,64,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan DelGrosso,LB,12,53,32,85,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Dan Fox,LB,13,44,51,95,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dane Cruikshank,DB,13,55,20,75,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,0.0,21.67
Daniel Aidman,LB,10,41,50,91,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bituli,LB,35,135,122,257,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Brown,LB,13,41,44,85,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Charles,DB,12,33,24,57,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Cobb,LB,12,35,47,82,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Giovacchini,LB,10,43,23,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,13.0
Daniel Gonzales,LB,13,47,39,86,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,0.0,44.67
Daniel Green,LB,13,69,20,89,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Daniel Isom,DB,15,44,45,89,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jackson,LB,12,37,39,76,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jones,DB,23,103,67,170,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Daniel Lewis,DB,12,53,24,77,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Reid-Bennett,DB,23,99,51,150,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,25.0,0.0,8.33
Daniel Riddle,LB,23,79,144,223,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Scott,S,28,127,60,187,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,1.0,10.83
Daniel Thomas,DB,26,95,53,148,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Yankovich,LB,21,76,84,160,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Brownell,LB,10,35,59,94,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Damico,LB,24,89,101,190,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Morales,DB,8,38,16,54,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15.0,0.0,15.0
Danny Shelton,DL,14,53,40,93,6.64,8.0,2.0,33.0,9.0,0.64,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Danny Stutsman,LB,13,68,57,125,9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Uliulakepa,LB,12,35,46,81,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante Barnett,DB,13,57,18,75,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,112.0,0.0,16.0
Dante Lovilette,LB,24,68,93,161,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante Olson,LB,25,133,197,330,13.2,5.0,2.0,43.0,6.0,0.55,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
Dante Trader Jr.,DB,13,34,28,62,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daquan Evans,DB,11,43,16,59,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,138.0,1.0,46.0
Daquan Romero,LB,24,82,93,175,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Daquawn Brown,DB,12,56,26,82,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,6.5
Darian Claiborne,LB,12,29,60,89,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darian Green,LB,19,63,64,127,6.68,2.0,0.0,15.0,2.0,0.33,2.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Darien Anderson,LB,11,52,37,89,8.09,9.0,4.0,72.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Darien Butler,LB,36,112,116,228,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
Darien Johnson,DB,12,50,16,66,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darien Reynolds,LB,23,94,108,202,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Darion Monroe,DB,13,57,33,90,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,14.0,0.0,4.67
Darion Slade,DB,18,67,64,131,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,0.0,14.5
Darius Daniels,LB,9,24,32,56,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Harris,LB,27,98,62,160,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Darius Hodge,DL,10,19,44,63,6.3,11.0,5.0,87.0,13.5,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Darius Joiner,DB,24,141,98,239,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Leonard,SAM,32,223,100,323,10.09,7.0,2.0,51.0,8.0,0.8,4.0,0.36,2.0,0.0,2.0,51.0,1.0,25.5
Darius Lewis,DB,11,35,40,75,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Muasau,LB,35,174,130,304,8.69,11.0,1.0,62.0,11.5,0.52,5.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0
Darius Snow,S,13,61,26,87,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius West,DB,26,104,68,172,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,17.0
Darnell Sankey,LB,20,96,156,252,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darnell Savage,DB,12,45,14,59,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,123.0,2.0,17.57
Darrell Songy,LB,25,90,72,162,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Williams,LB,13,37,37,74,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Darren Anders,LB,30,120,136,256,8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Darren Hall,DB,8,31,7,38,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,72.0,1.0,24.0
Darreon Herring,LB,13,46,38,84,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darreon Jackson,DB,25,119,91,210,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrian Beavers,LB,24,85,74,159,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,4.0
Darrian Lewis,DB,12,30,26,56,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrick Forrest,DB,14,63,43,106,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,0.0,14.6
Darrius Woods,LB,10,27,39,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darron Johnson,DB,10,29,49,78,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,28.0
Darryl Godfrey,DB,12,53,27,80,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryl Graham,DB,11,48,28,76,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryl Lewis,DB,13,41,25,66,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0,2.0,23.25
Darryl Monroe,LB,13,61,33,94,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darveon Trahan,DB,9,34,24,58,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Cook,BS,11,55,19,74,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,1.0,16.25
Darwyn Kelly,DB,13,49,32,81,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dasharnte Thompson,LB,10,39,30,69,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dashaun Jerkins,DB,19,51,52,103,5.42,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.0,0.0,3.0,-1.0,0.0,-0.33
Dashone Smith,DB,11,37,32,69,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Datavious Wilson,LB,25,70,98,168,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davanta Reynolds,DB,11,44,39,83,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,141.0,1.0,23.5
Dave Damirgian,LB,12,45,36,81,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dave Lazear,LB,11,38,22,60,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
David Akere,DB,33,137,118,255,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ambagtsheer,LB,11,39,34,73,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Burke,DB,13,47,25,72,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,1.0,12.0
David Cooper,LB,12,52,33,85,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Curry,LB,22,95,86,181,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
David Edgerson,DB,11,47,20,67,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,0.0,7.8
David Griffith,LB,24,89,79,168,7.0,3.0,4.0,25.0,5.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Guthrie,DB,24,91,61,152,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
David Helton,LB,27,96,171,267,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Hoage,DL,11,39,31,70,6.36,10.0,1.0,64.0,10.5,0.95,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
David Jones,DB,14,54,43,97,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,224.0,2.0,16.0
David Leisring,DB,32,149,100,249,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,59.0,0.0,4.92
David Long Jr.,LB,12,76,35,111,9.25,8.0,0.0,52.0,8.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Mackall,LB,24,81,78,159,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Mayo,DB,10,60,29,89,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,8.75
David Mayo,LB,12,72,82,154,12.83,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
David McDaniel,DB,12,48,20,68,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,6.0
David Meyer,LB,11,53,31,84,7.64,4.0,1.0,37.0,4.5,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Morris,DB,11,48,27,75,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Reese,LB,21,68,111,179,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Reese II,LB,13,39,55,94,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Santos,LB,13,48,39,87,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Starkey,LB,11,39,38,77,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.45,0.0,0.0,2.0,10.0,0.0,5.0
David Ugwoegbu,LB,13,55,54,109,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Woodward,LB,12,52,82,134,11.17,4.0,2.0,39.0,5.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davin Bovie,LB,12,71,37,108,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davion Belk,DL,12,44,40,84,7.0,13.0,5.0,84.0,15.5,0.67,3.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
Davion Maxwell,DB,9,34,35,69,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,6.5
Davion Taylor,LB,12,57,15,72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Davis Cazares,DB,10,53,56,109,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,12.5
Daviyon Nixon,DL,8,22,23,45,5.62,4.0,3.0,31.0,5.5,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davon Brown,DB,14,54,22,76,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davon Ferguson,DB,12,42,15,57,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davon Jernigan,DB,12,76,35,111,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,99.0,1.0,24.75
Davon Moore,DB,12,58,33,91,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davondre Robinson,DB,12,40,31,71,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
Davonte Spruill,DL,9,25,40,65,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dax Hollifield,LB,50,126,177,303,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,2.0
Daxton Hill,DB,20,71,44,115,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Dayan Ghanwoloku,DB,12,48,14,62,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,113.0,1.0,37.67
Daylen Gill,LB,13,37,50,87,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dayonne Nunley,DB,12,58,30,88,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
Daytawion Lowe,DB,13,69,18,87,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Andre Montgomery,DB,9,29,33,62,6.89,0.0,0.0,0.0,0.0,0.0,3.0,0.33,0.0,0.0,4.0,56.0,1.0,14.0
De'Arius Christmas,LB,13,48,40,88,6.77,9.0,2.0,77.0,10.0,0.42,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
De'Jon Harris,LB,36,180,154,334,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
DeAndre Boykins,DB,14,48,19,67,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Faulk,LB,22,77,66,143,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Square,LB,36,113,96,209,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DeAngelo Malone,DE,26,86,79,165,6.35,14.0,2.0,99.0,15.0,0.58,4.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
DeAngelo Malone,DL,13,54,45,99,7.62,10.0,3.0,97.0,11.5,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeJordan Mask,DB,10,31,18,49,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarcco Hellams,DB,41,157,100,257,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0
DeMarvion Overshown,DB,10,32,28,60,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,29.0,0.0,14.5
DeMarvion Overshown,LB,23,87,83,170,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
DeShawn Gaddie,DB,13,44,18,62,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Deadrin Senat,DL,12,35,31,66,5.5,5.0,2.0,47.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
